name,rating,text,positive
Roslagsleden,5,"A wonderful start for a wonderful place, everyone should visit it and ofcourse you can hike until Finland with 2 weeks of walking and a lot of camping stops or hotels to sleep! Enjoy!",True
Roslagsleden,5,Nice walk in the forest.,True
Roslagsleden,2,"Nice path but as part of the trip it is required to cross a bridge with no real sidewalk, which is definitely something you don't want to do.",False
Roslagsleden,5,"The terrain is a tad difficult in parts, with lots of rocks and roots. Fine for us, but worth mentioning.",True
Roslagsleden,3,"Colored marks on the trees are wearing off. Otherwise very clean, beautiful and exciting.",False
Flatens naturreservat,5,Stunning scenery just a short cab from the centre of Stockholm. Highly recommend for anyone in Stockholm for the weekend,True
Flatens naturreservat,5,One of the best place in the Stockholm in the summer time,True
Flatens naturreservat,5,Beautiful lake and forest just outside Stockholm!,True
Flatens naturreservat,5,"Beautiful area but make sure to bring anti-mosquito spray during the summer, we had to leave early since we were all getting bit up.",True
Flatens naturreservat,5,Went there on a cloudy day and it was still good. There are options to start a fire so maybe worth taking matches (if no fire risk). Some horses can be seen as well so may be good for kids.,True
Norra Törnskogen,4,"This nature reserve was a nice place with old trees also nice nature.
It wasn't directly trodden paths, but more that you walked on nature's creations, there was lots of stones as well as roots in the way, so you have to be prepared to have good shoes, etc.
Unfortunately, I went on a day when it was very wet on the ground as well  it was very muddy everywhere and a lot of puddles and mud. So I don't really recommend going if it's been raining as it was difficult to walk on the muddy ground.
The guidance could have been a little better and celar than it was, as it was a little confusing from time to time where to walk. If you like adventure as well as a little more ""difficult"" hiking trails, I recommend this nature reserve.",False
Norra Törnskogen,4,We followed GPS here but see the sign Ej Park Bilar. We parked somewhere else until we found several cars driving inside and there is a big park area at the entrance. Not sure why there is a sign here and maybe out of date. Otherwise kids route and BBQ is very nice.,False
Norra Törnskogen,5,Beautiful place. Long short both hikes.,True
Norra Törnskogen,4,Great place so close to the city.,False
Norra Törnskogen,5,Nice place for mushrooms and berries,True
Sörmlandsleden etapp 4 - Tyresta by,3,"A nice hike, but not the beautifulest hike though. The whole hike is 10 km.",False
Sörmlandsleden etapp 4 - Tyresta by,4,"Well prepared trail, easy to follow the orange markings. The trail start has a café.
The last kms is in close proximity to human dwellings and horses.
Spring time expect to see some wildflowers and a variety of birds.",False
Paradiset,4,"Paradiset Nature Reserve in Huddinge is a tranquil oasis and a gem for nature lovers. Located just a few miles south of Stockholm, this reserve offers a fantastic opportunity to get close to nature and enjoy its beauty.

One of the most impressive aspects of Paradiset is its varied landscape. Here you can find everything from enchanted forests with tall spruces and pines to open meadows and sparkling lakes. The numerous hiking trails, including part of the Sörmlandsleden, make the area an ideal place for long walks and outdoor adventures.

For those interested in flora and fauna, there is much to discover. The reserve is home to a rich variety of wildlife and plant life, and you may encounter everything from deer to rare orchids. Bird watchers will also appreciate the many bird species that thrive in the area.

Paradiset Nature Reserve also offers excellent opportunities for outdoor activities. There are several rest areas with barbecue facilities, making it easy to take a break and enjoy a picnic in the middle of nature. In winter, the area transforms into a winter paradise with opportunities for skiing and ice skating.

In summary, Paradiset Nature Reserve is a perfect destination for those seeking a nature experience without having to travel far from the city. With its scenic views, well-maintained hiking trails, and rich biodiversity, this reserve offers a welcome break from everyday life and a chance to truly relax and enjoy nature.",False
Paradiset,4,"Beautiful scenery across the forest. There's a lake, where there are some benches, a small cabin (for those who wish to stay there at night) and communal grills. There's toilets and potable water some 200 meters from the parking lot.
It's free (for now).",False
Paradiset,5,Fantastic calm place plenty of rest areas and beautiful nature. Runs through at least two lakes and can be reached via Sörmlandsleden.,True
Paradiset,5,"Amazing walking trails.. no disturbances of city life at all... in middle of woods, there is observatory from where we get spectacular view of greenery...!!!",True
Paradiset,5,Fantastic national park in Huddinge. Highly recommended for a day hike or even stay over in one of the shelters or cabin or why not in your own tent. Also perfect to swim in one of the lakes in the national park! Several hiking trails are available! You will not regret visiting Paradiset!,True
Grimsta nature reserve,4,"We visited on a windy Autumn afternoon.  The waves were roaring but the sun was shining. Bursts of wind shook the trees. The ground was covered with gold and brown fallen leaves.

The walk by the beach was gentle and the scenery was just like a beautiful dream.

A perfect and uncomplicated place to take things slow without the need to strain or push. The forest and nature brings healing energies and I felt recharged after the visit.

A little hard to get to but well worth it.",False
Grimsta nature reserve,5,"Calm. Beatifull. Relaxing. Clean.
Its a perfect nature reserve, not long from Hässelby.",True
Grimsta nature reserve,4,"A quite large nature reserve for the placement surrounded by the city suburbs, most of it pine forest on shallow soils in the more elevated parts, with some trees several hundred years old. There are some non-native species here and there, like northern red oak and larch, probably spread from parks. Polypores, insect life, lichens, and more indicate high ecological values. Running trails and forest paths criss-cross the area so it's all quite accessible. Several huge erratic boulders are spread across the area, one of many clearly visible features of the last deglaciation.",False
Grimsta nature reserve,5,Preserved wild nature just some steps close to town. Stunning in every season.,True
Grimsta nature reserve,5,Great for a walk with kids and mountain biking,True
Upplands Trail (Bålsta to Älvkarleby),4,"Amazing place to enjoy nature, relax or simply have a nice picnic by yourself or with your family or friends.",False
Upplands Trail (Bålsta to Älvkarleby),5,So many great walks through the years.,True
Stordammen,5,"Nice shallow forest pond created by damming up a small creek. Beloved tourist place with bench, grill site. Excellent mushroom collecting forest. Unfortunate plans of the County endangering the lake by relocating the central wastewater processing sytem to the site.",True
Stordammen,5,The place where you can enjoy the quietness and listening to the voice of the birds,True
Stordammen,5,Beautiful place to take a break during a hike in Norra Lunsen,True
Stordammen,5,Beautiful place with multiple fireplaces,True
Görvälns naturreservat,5,"A large continuous nature area along the shore of Mälaren from Kallhäll to Hässelby, reaching far enough inland to cover a highly varying topography in this fissure-valley landscape, resulting in the inclusion of a variety of biomes and nature types. This makes for a very interesting area with lots to explore and a biodiversity that is rare this close to the city. There are excellent trails, well-kept dirt roads, parking spots and bike roads connecting from all directions, firewood available at properly prepared grill spots, a handful of cafés spread out across the area, great views from the many heights ... the list goes on! An everyday jewel for anyone living nearby, worth a visit or two for anyone else.",True
Görvälns naturreservat,5,That's the great place for having fun outdoor.,True
Nackareservatet,5,"Amazing place. You can breath fresh air, chill, enjoy of peace and quiet.. we did cross country skiing and it was amazing experience.. this is the activity you must do when u visit Stockholm… also late evening is not problem as there are lights.. you can rent equipment near there.",True
Nackareservatet,5,"Explore the natural beauty of Sweden with a visit to the Nacka Reserve. This stunning outdoor destination is made up of two nature reserves located in the Nacka and Stockholm municipalities. It is easily accessible from various parts of Stockholm. The reserve stretches from Sickla Park in Hammarby Sjöstad in the north to Lake Ältasjön in the south, providing a wide variety of landscapes to discover. Whether you're a nature lover or just looking for a peaceful escape from the city, the Nacka Reserve is a must-see destination that will please everyone. I have visited it thru the seasons of the year, and each one of them has something to offer. It's a great park to visit.",True
Nackareservatet,5,"A beautiful place to visit for a weekend hike, especially when the weather is sunny and bright. It is accessible by public transport and there are marked trails which you can follow. It can be done in sneakers when there is no snow.

You can also cycle, swim or have a picnic / bbq somewhere along the lake. The paths are well maintained and very peaceful.",True
Nackareservatet,5,"One of the greenest and largest area in Stockholm for walking and hiking, you can walk to Söderbysjön (Söderby Lake). You can swim in the lake or you can just sit around large sitting area or you can have a barbecue. If you are into golfing there is a big golf course just in front of the lake , 6 hours a free parking near the golf course, you can walk to Björkhagen Metro which is about 2.5 KM, 4.5 KM hiking to Brotorp, 1,8 km to Älta, if you follow the blue dots you can walk for over 3 hours (12 km)",True
Nackareservatet,5,"Animals! -Pigs,sheeps,cow’s,chicken’s,rabbit’s etc. Beautiful views,perfect grilling places with they own wood.
Kafe ,where to buy good food,coffee or some snacks.

I will go there more! 😍",True
Björnö nature reserve,5,Year after year I come back to this place. Just beautiful. There are several camping spots. Unfortunately you cannot park Class 2 vehicles.,True
Björnö nature reserve,5,"Beautiful nature reserve just thirty minutes outside central Stockholm. They have designated camping sites, with outhouses and water pumps. The water isn't regulated but I drank it and had no issues. There is a kayaking/canoe rental nearby so you can get out on the Baltic as well and visit the nearby Islands. A lookout tower is also near the campsite. They have hiking trails and a beautiful 3.5km loop for tail running. I can recommend this area if you're looking for a weekend camping site.",True
Björnö nature reserve,5,"Nature reserve in the Swedish archipelago. Good hiking - marked trails, variety - coast, forest, swamp/ pond, not too steep. Very peaceful on the Sunday we visited. Toilets throughout the park. We saw people camping but did not try it out this time. Paid parking in a large car park via a mobile phone app - however it looked like there was free parking further along the road near the marina.... Found some wild 🍓 in mid June =  happiness.",True
Björnö nature reserve,5,"Fabulous nature reserve at the coast. Two closely connected beaches with sand and pretty cliffs. Water is clear and the shallorlw water is kids friendly. There are also a few bbq areas for public use. Big parking lot and parking costs about 100sek/10euros a day. There are toilets by the parking lot. Estimated drive from Stockholm city is 45 min.
There is also a possibility to camp however only in specified areas.",True
Björnö nature reserve,5,A beautiful place. Easy to get here with bus from Slussen. Worth the visit. Great for hiking and to see beautiful nature.,True
Södra Törnskogen,3,"Tranquil forest with beautiful vegetation. Hard to get to if not coming by car. Road to the nature reserve is single lane most of the way. Attempted the Törnskogen runt route (Green Trail). The trail is interesting, varied, very long but easy to medium difficulty. A part of the reserve is for horse riding shared with the pedestrian path so there were lots of fresh poop bombs to look out for and not unintentionally step into. Limited parking. Bring water and if necessary food for a long hike. We found a bbq area and a wind shelter with a grill. Otherwise no food kiosk in the vicinity.",False
Södra Törnskogen,5,Good for hiking.,True
Stora Skuggan,5,"I really like this place! You can enjoy riding your bike, running or a simple walk in the nature.
You can spot different animals here: horsies, rabbits, pony, and even deers!

Enjoy the amazing symphony of birds singing. You can get lost in the forest and enjoy being outside the city for a while.",True
Stora Skuggan,5,Nice place to picnic and enjoy the weather (in summer),True
Stora Skuggan,4,Very nice park. Wish the outdoor dance will be back next year!,False
Stora Skuggan,4,"It was amazing, good place for family and kids.",False
Stora Skuggan,4,"Nature and park all mixed together.
There is also a 4H, a cafe and a restaurant for the interested.
Recommended for city people to see some nature.
Places for bbq can be found and also booked if needed so bring some coal, sausages and buns along.",False
Kappsta nature reserve,4,A really nice area by the water 🌞,False
Kappsta nature reserve,4,"Great place for a short walk, the nature reserve is quite small so it only takes about 30 minutes to walk all of it",False
Kappsta nature reserve,5,Beautiful Mother Nature.,True
Kappsta nature reserve,5,This is a beautiful little place.,True
Rågsveds naturreservat,4,"Beautiful walk and hike paths. The pond near the reserve offers grilling, benches and large peaceful area. Visit if you are in the vicinity.",False
The Älvsjö Forest Nature Preserve,5,"Small wood but beautiful, full of up and downs but also a comfortable large path to jog or have a walk. Wildlife consists mainly in birds for what we have seen. There's a picnic area with barbeque coming from the bus stop stockbergsvägen.,",True
The Älvsjö Forest Nature Preserve,5,"Clean, nice for a walk or jogging",True
The Älvsjö Forest Nature Preserve,5,Nice nature preserve that can be reached by public transport. Take stroll along the palce and pick some Blue berries. There's a field where you can play football and you can take walk or running in the trails,True
The Älvsjö Forest Nature Preserve,4,Lovely small forest with many man-made paths and electrical lights. Skiing when there is snow and otherwise walking and running. Always other people and feels reasonably safe.,False
The Älvsjö Forest Nature Preserve,5,"A place to experience the woods very close to the city center and about 1km from the train station. Magical place when snowed, refreshing during the summer.",True
Oak forest at the canal - Guide to silence Stockholm,4,It's a small beautiful canal.,False
Oak forest at the canal - Guide to silence Stockholm,5,Top tier orten chill,True
Solbergaskogen,5,"Very beautiful park with activities for everyone. You can take your kids to play, walk your dog and go to both dog areas, exercise in the outdoor gym, just take a long nice walk or sit down and relax. It's beautiful in autumn. If you go by car there are a few free parking spots nearby (although you might have to drive around a few minutes), otherwise you can get there by bus.",True
Solbergaskogen,5,"Amongst all the apartments it’s fantastic to have such a forest so close. It has it all: place for children to play, picnic and barbecue, big dog play pen, outdoor gym, trail running. Small woods playing it big.",True
The Sätra Forest Nature Preserve,4,"Great for picnic, free public barbecue available. Canoe rental nearby. There is grass and sand to rest on. Swans and ducks. Is possible to swim but not recommended (not too hygienic due to boats nearby)",False
The Sätra Forest Nature Preserve,4,Good one for someone who wanna spend time with friends or family or with themselves close to water surface and good running tracks,False
The Sätra Forest Nature Preserve,1,I think google’s direction is wrong. We could not find our way to the preserve!,False
Skinnarviksparken,5,"Great place for a picnic, a walk, or nice views over the water. This is one of my favorite spots in the city.",True
Skinnarviksparken,4,Great views.  Nice place to meet up and relax in nice weather.  Cafe shop available.,False
Skinnarviksparken,5,An excellent place to view the sunset and hang out with your friends,True
Skinnarviksparken,5,"Crowded. Full of people. Kids. Adults. Benches. View. Slope. People sled down but if the fence breaks, you'll fall down into the stream.... so nobody heavy...",True
Skinnarviksparken,5,"My absolute favourite place in Stockholm! The views from the top of the hill are simply breathtaking, whether you visit during the day or at night. However I would caution that it can be a bit difficult to navigate the park at night as the lighting is not very bright.

One thing to keep in mind is that the park can get quite busy, especially during peak times. The top of the hill doesn’t have much room, so it can feel a bit crowded at times. However, in my opinion, the stunning panoramic views more than make up for any potential crowds.

If you have mobility issues, I would suggest being careful as the park is quite rocky and can be very slippery in winter. Whilst it is accessible to some degree, it may not be the best option for everyone.

I highly recommend Skinnarviksparken for anyone visiting Stockholm. It’s a beautiful, serene escape from the hustle of the city, and the views are simply unforgettable.",True
Fiskartorpet Hopparbacke,4,"Great mountain bike trails with an excellent downhill track with pumps and jumps. The woods around this area is fantastic for biking,running, riding and walking. Well worth a visit .",False
Fiskartorpet Hopparbacke,5,Top notch MTB track,True
Fiskartorpet Hopparbacke,5,Very nice view,True
Fiskartorpet Hopparbacke,5,Very well maintained mtb trail!,True
Fiskartorpet Hopparbacke,4,Cool place and nice area for running & cycling!,False
Sörmlandsleden Stage 1,5,"Did the longer 5 km trail and walked with hiking boots. It’s not entirely all asphalt and have some dips and a few paths with a lot of roots sticking out, so don’t trip! It was about 2.45hrs in and out.",True
Sörmlandsleden Stage 1,5,"Awesome and magical place!
A no-brainer as a getaway when in Stockholm.

Super accessible from the city with good communication to Björkhagen subway station and from there are you already on the trail!

Amazing nature and forests, wonderful waters and cliffs. Super Cozy and as the cherry on top you can refill your water bottles at Sandakällan with fresh spring water and when closing in on the first stage you can take a swim at Strålsjön 🤩

Strongly recommend this!",True
Sörmlandsleden Stage 1,5,"A great place to get into the nature that is Sweden. Easily accessible by public transportation, Sörmlandsleden is a great place to go for a short hike or to enter the 600(+)Km trail system around Stockholm.

The scenery is great and if you’re quiet enough you can catch some amazing wildlife as well. A great place for an easy walk or run, a long hike or just a picnic.",True
Sörmlandsleden Stage 1,4,"Marking is pretty good, easy trail",False
Sörmlandsleden Stage 1,5,Sooo beautiful in the winter,True
Tyresta National Park and Nature Reserve,5,Great for family outings. You can walk as long or as short as you want. There seems to be something around every corner that keeps the kids entertained. The planked walkways and lakes were the highlight for us.,True
Tyresta National Park and Nature Reserve,5,A very good place for hiking. You camp for one night in the designated camping ground present across several places beside beautiful lakes. You can get the detail map from the Naturum - The entry point of Tyresta National Park,True
Tyresta National Park and Nature Reserve,4,"Long  walks, lots of trees, rocks, bogs, brooks, some small lakes....- everything that is expected from the natural reserve. The walking paths are well marked by color tags, especially important if you choose PURPLE trail ( about 15 km). Some segments are not well maintained, and during the rain the terrain is slippery ( rocks and tree roots). The reserve is huge, so don't be afraid of lots of people.  Parking lots are available per fee. The main entrance has also information desk, cafe, picknick area, toilets. Fires and tents are allowed only at the designated spots ( please check the reserve map for details).
Entrance is free.",False
Tyresta National Park and Nature Reserve,5,"Tyresta circuit route 15km approximately, very easy route even for beginners well marked with purple points. Recommend following the route counter clockwise as the lakes are a nice present for the end.",True
Tyresta National Park and Nature Reserve,4,"It's a nice park, you have an option to choose a trail. There are also some grilling areas where you can have a break or grill something if you want. I went here during winter and spring season and I think spring and summer is the best time to visit. 😊 Some trails also are kid stroller friendly.",False
Lush valleys - Guide to silence Stockholm,5,"One of my favorite walking/running trails. Far enough from street noise, but close enough to get there on foot",True
Lush valleys - Guide to silence Stockholm,5,"If you are near, you must take a walk next to the lake. Its very beautiful.",True
Lush valleys - Guide to silence Stockholm,5,Beautiful walkways that starts from Arsta Guard and goes up to Gullmarsplan. Good for morning stroll and jogging,True
Nötbacken,3,"So far so good. Seems to be a pretty good place for some awesome photo projects in the near future. I will definitely return an updated this review. There are plenty almost Too Many walk ways, bike paths, riding paths and so on all over the place almost very easy to get lost... Worth mentioning, there are plenty of arranged firepits along the paths... Perfect for larger companies as well as for a day out with your kids...",False
Nötbacken,4,Nice place to strowl with a couple of #ingress portals.,False
Nötbacken,5,Beautiful place for trek,True
Nötbacken,5,Super nice nature reserve,True
Nötbacken,3,"OK place,",False
The Årsta Forest Nature Reserve,5,"Very beautiful. Possible to enter on foot from Vaxholm, just cross over the bridge. There also seems to be a regular bus.",True
The Årsta Forest Nature Reserve,5,"Lovely place for a long walk or just to sit on a bench looking over the water. You might see all sorts of birds and animals, unless you come here during a very busy time.",True
The Årsta Forest Nature Reserve,5,"A lovely forest close to the city. Several running/biking trails. Two jetties for swimming. Deers, rabbits, and squirrels live in the forest. In summer blueberries can be found. In autumn, some mushrooms.",True
The Årsta Forest Nature Reserve,5,Beautiful place. Nice walking and running trail.,True
The Årsta Forest Nature Reserve,4,"quite relaxed, though many noises are in the air from boats, airplanes, helicopters, etc...
Very good for running, walking. Less good for nature excursion or real relaxation. Feels secure. Some docks to walk near the water and have a pcinic. The pavements are quite steep at some places.",False
